STN_CD,STN_NM,ELVTR_NM,OPR_SEC,INSTL_PSTN,USE_YN,ELVTR_SE,collected_at
2548,천호(5),승강기)에스컬레이터-천호(5) 외부8,B1-1F,8번 출입구,보수중,ES,2026-08-21 09:58
2555,둔촌동,승강기)엘리베이터-둔촌동 2번 출구측 4,B1-1F,2번 출입구,사용가능,EV,2026-08-21 09:58
2558,오금(5),승강기)엘리베이터-오금(5) 외부5,B1-1F,5번 출입구,사용가능,EV,2026-08-21 09:58
2565,하남시청,승강기)에스컬레이터-하남시청역 내부 13호기,B1-M1,"대합실(1,2번 출입구)",보수중,ES,2026-08-21 09:58
2616,구산,승강기)에스컬레이터-구산 3번출입구 3호기,B1-1F,3번 출입구,보수중,ES,2026-08-21 09:58
2620,월드컵경기장,승강기)에스컬레이터-월드컵경기장 외부1,B1-1F,3번 출입구,보수중,ES,2026-08-21 09:58
2620,월드컵경기장,승강기)에스컬레이터-월드컵경기장 외부5,1F-B1,2번 출입구,보수중,ES,2026-08-21 09:58
2629,삼각지(전쟁기념관)(6),승강기)엘리베이터-삼각지(6) 외부4,B3-1F,12번 출입구,사용가능,EV,2026-08-21 09:58
2634,약수(6),승강기)에스컬레이터-약수(6) 내부2,B3-B2,환승통로(3호선 방면),사용가능,ES,2026-08-21 09:58
2635,청구(6),승강기)에스컬레이터-청구(6) 내부8,BM1-B1,3번 출입구,보수중,ES,2026-08-21 09:58
2640,안암,승강기)에스컬레이터-안암 내부5,B2-B1,대합실,보수중,ES,2026-08-21 09:58
2647,화랑대,승강기)에스컬레이터-화랑대 외부1,1F-B1,3번 출입구,보수중,ES,2026-08-21 09:58
2648,봉화산,승강기)에스컬레이터-봉화산 내부1,B1-B2,화랑대 방면8-4,보수중,ES,2026-08-21 09:58
2715,노원(7),승강기)에스컬레이터-노원(7) 내부 1호기,B3-B1,"마들 방면1-1, 중계 방면8-4",보수중,ES,2026-08-21 09:58
2717,하계,승강기)에스컬레이터-하계 3번 출입구 외부 5호기,B1-1F,3번 출입구,보수중,ES,2026-08-21 09:58
2724,사가정,승강기)에스컬레이터-사가정 4번 출입구 외부 7호기,1F-B1,4번 출입구,보수중,ES,2026-08-21 09:58
2725,용마산,승강기)에스컬레이터-용마산 내부 4호기,B1-BM1,대합실,보수중,ES,2026-08-21 09:58
2733,학동,승강기)에스컬레이터-학동 1번 출입구 외부 6호기,1F-B1,1번 출입구,보수중,ES,2026-08-21 09:58
2734,논현,승강기)에스컬레이터-논현 내부 6호기,B1-BM1,"대합실(1,2번 출입구)",보수중,ES,2026-08-21 09:58
2734,논현,승강기)에스컬레이터-논현 외부 2번 출입구 13호기,BM1-1F,2번 출입구,보수중,ES,2026-08-21 09:58
2736,고속터미널(7),승강기)에스컬레이터-고속터미널(7) 내부 5호기,B3-B2,반포 방면4-4,보수중,ES,2026-08-21 09:58
2738,이수(7),승강기)에스컬레이터-이수(7) 6번 출입구 14호기,1F-B1,6번 출입구,보수중,ES,2026-08-21 09:58
2814,몽촌토성,승강기)에스컬레이터-몽촌토성 5번 출입구 8호기,1F-BM1,5번 출입구,보수중,ES,2026-08-21 09:58
2818,가락시장(8),승강기)에스컬레이터-가락시장(8) 내부 4호기,B2-B3,환승통로(문정 방면1-1),보수중,ES,2026-08-21 09:58
2819,문정,승강기)에스컬레이터-문정 외부 4번 출입구 7호기,M1-1F,4번 출입구,보수중,ES,2026-08-21 09:58
2823,남한산성입구,승강기)에스컬레이터-남한산성입구 내부 3호기,B1-B2,대합실,보수중,ES,2026-08-21 09:58
0249,신정네거리,승강기)에스컬레이터-신정네거리 1번출구 2호기,B1-1F,1번 출입구,보수중,ES,2026-08-22 09:55
0335,대치,승강기)에스컬레이터-대치 내부 4호기,B3-B2,"도곡 방면10-4, 학여울 방면1-1",보수중,ES,2026-08-22 09:55
2515,마곡,승강기)엘리베이터-마곡 외부3,B1-1F,1번 출입구,보수중,EV,2026-08-22 09:55
2526,신길(5),승강기)에스컬레이터-신길 내부 7호기,B3-B4,영등포시장 방면7-3,보수중,ES,2026-08-22 09:55
2535,종로3가(5),승강기)에스컬레이터-종로3가(5) 내부 4호기,B1-B3,"대합실(4,5번 출입구 사이)",보수중,ES,2026-08-22 09:55
2563,미사,승강기)에스컬레이터-미사 내부 13호기,B1-1F,5번 출입구,보수중,ES,2026-08-22 09:55
2563,미사,승강기)에스컬레이터-미사 내부 15호기,B1-1F,6번 출입구,보수중,ES,2026-08-22 09:55
2563,미사,승강기)에스컬레이터-미사 내부 5호기,B2-B1,하남풍산 방면3-4,보수중,ES,2026-08-22 09:55
2564,하남풍산,승강기)에스컬레이터-하남풍산 내부 2호기,B1-B2,미사 방면3-3,보수중,ES,2026-08-22 09:55
2733,학동,승강기)엘리베이터-학동 외부3,B2-1F,3번 출입구,보수중,EV,2026-08-22 09:55
2736,고속터미널(7),승강기)에스컬레이터-고속터미널(7) 내부 15호기,B2-B1,대합실(4~6번 출입구 방면),보수중,ES,2026-08-22 09:55
2740,숭실대입구,승강기)에스컬레이터-숭실대입구 1번 출입구 외부 7호기,B1-1F,1번 출입구,보수중,ES,2026-08-22 09:55
2752,온수(7),승강기)에스컬레이터-온수(7) 내부 8호기,1F-B1,환승통로(1호선 오류동 방면),보수중,ES,2026-08-22 09:55
0213,구의,승강기)에스컬레이터-구의 4번출구 하행3,1F-2F,4번 출입구,보수중,ES,2026-08-23 09:59
0317,경복궁,승강기)에스컬레이터-경복궁 내부 7호기,B1-B2,대합실(H계단),보수중,ES,2026-08-23 09:59
0319,종로3가(3),승강기)무빙워크-종로3가(3) 1호선연결통로 1,B3-B3,환승통로(1호선 방면),보수중,MW,2026-08-23 09:59
0326,압구정,승강기)에스컬레이터-압구정 3번 출입구 7호기,BM1-1F,3번 출입구,보수중,ES,2026-08-23 09:59
0327,신사,승강기)에스컬레이터-신사 5번출구 상행4,B1-1F,5번 출입구,보수중,ES,2026-08-23 09:59
0339,수서(3),승강기)에스컬레이터-수서 2번출구 3호기,1F-B1,2번 출입구,보수중,ES,2026-08-23 09:59
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 2호기,B4-B2,수서 방면4-4,보수중,ES,2026-08-23 09:59
0342,오금(3),승강기)에스컬레이터-오금 2번출구 15호기,B1-1F,2번 출입구,보수중,ES,2026-08-23 09:59
2513,김포공항(5),승강기)에스컬레이터-김포공항 내부7,B3-B2,송정 방면5-4,보수중,ES,2026-08-23 09:59
2515,마곡,승강기)엘리베이터-마곡 4번 출입구 외부 6호기,B1-1F,"4,5번 출입구 사이",보수중,EV,2026-08-23 09:59
2517,우장산,승강기)에스컬레이터-우장산 외부2,B1-1F,2번 출입구,보수중,ES,2026-08-23 09:59
2528,여의나루,승강기)에스컬레이터-여의나루 내부9,BM1-B1,대합실,보수중,ES,2026-08-23 09:59
2546,아차산,승강기)에스컬레이터-아차산 외부6,1F-B1,3번 출입구,보수중,ES,2026-08-23 09:59
2554,상일동,승강기)에스컬레이터-상일동 2번 출입구 외부 6호기,1F-B1,2번 출입구,보수중,ES,2026-08-23 09:59
2554,상일동,승강기)에스컬레이터-상일동 5번 출입구 외부 11호기,B1-1F,5번 출입구,보수중,ES,2026-08-23 09:59
2562,강일,승강기)에스컬레이터-강일역 2번 출입구 11호기,B1-1F,2번 출입구,보수중,ES,2026-08-23 09:59
2624,상수,승강기)에스컬레이터-상수 내부7,BM1-B1,"3,4번 출입구",보수중,ES,2026-08-23 09:59
2636,신당(6),승강기)에스컬레이터-신당(6) 외부 7,1F-B1,10번 출입구,보수중,ES,2026-08-23 09:59
2637,동묘앞(6),승강기)에스컬레이터-동묘앞(6) 외부10,BM1-1F,8번 출입구,보수중,ES,2026-08-23 09:59
2738,이수(7),승강기)에스컬레이터-이수(7) 내부 6호기,B2-B3,환승통로 (4호선 동작 방면),보수중,ES,2026-08-23 09:59
2740,숭실대입구,승강기)에스컬레이터-숭실대입구 내부 4호기,B2-B1,대합실(1~4번 출입구방면),보수중,ES,2026-08-23 09:59
2740,숭실대입구,승강기)엘리베이터-숭실대입구 외부4,B2-1F,3번 출입구,보수중,EV,2026-08-23 09:59
2824,단대오거리,승강기)엘리베이터-단대오거리 외부 3호기,B1-1F,4번 출입구,보수중,EV,2026-08-23 09:59
2827,모란(8),승강기)엘리베이터-모란(8) 외부 3호기,B1-1F,11번 출입구,보수중,EV,2026-08-23 09:59
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 청량리방향(9-1) 1호기,B2-B3,신설동 방면9-1,보수중,ES,2026-08-24 09:57
0207,상왕십리,승강기)에스컬레이터-상왕십리 1-1번출구 5호기,B1-1F,1-1번 출입구,보수중,ES,2026-08-24 09:57
0207,상왕십리,승강기)에스컬레이터-상왕십리 1번출구 4호기,B2-B1,1번 출입구,보수중,ES,2026-08-24 09:57
0208,왕십리(2),승강기)에스컬레이터-왕십리 내선 3-1 하행7,B1-B2,한양대 방면3-1,보수중,ES,2026-08-24 09:57
0239,홍대입구(2),승강기)에스컬레이터-홍대입구 2번출구 4호기,B2-1F,2번 출입구,보수중,ES,2026-08-24 09:57
0332,양재(3),승강기)에스컬레이터-양재 5번출구 상행2,B1-1F,5번 출입구,보수중,ES,2026-08-24 09:57
0337,대청,승강기)에스컬레이터-대청 6번출구 상행2,B1-1F,6번 출입구,보수중,ES,2026-08-24 09:57
0428,삼각지(전쟁기념관)(4),승강기)엘리베이터-삼각지(4) 3번출구측 외부#3,B1-1F,3번 출입구,보수중,EV,2026-08-24 09:57
2617,새절,승강기)에스컬레이터-새절 내부4,B1-B2,증산 방면3-4,보수중,ES,2026-08-24 09:57
2619,디지털미디어시티(6),승강기)에스컬레이터-디지털미디어시티(6) 외부6,1F-B1,4번 출입구,보수중,ES,2026-08-24 09:57
2627,공덕(6),승강기)에스컬레이터-공덕(6) 내부2,B1-1F,7번 출입구,보수중,ES,2026-08-24 09:57
2645,석계(6),승강기)에스컬레이터-석계(6) 내부11,2F-B1,환승통로(1호선 승강장 방면),보수중,ES,2026-08-24 09:57
2649,신내(6),승강기)에스컬레이터-신내 2호기,2F-1F,봉화산 방면7-4,보수중,ES,2026-08-24 09:57
2723,면목,승강기)에스컬레이터-면목 2번 출입구 외부 5호기,1F-B1,2번 출입구,보수중,ES,2026-08-24 09:57
2729,건대입구(7),승강기)에스컬레이터-건대입구(7) 내부 6호기,2F-B2,환승통로(뚝섬유원지 방면1-1),보수중,ES,2026-08-24 09:57
2815,잠실(8),승강기)에스컬레이터-잠실(8) 내부 3호기,B1-B2,"대합실(9,10번 출입구 사이)",보수중,ES,2026-08-24 09:57
2821,복정(8),승강기)에스컬레이터-복정(8) 2번 출입구 3호기,BM1-1F,2번 출입구,보수중,ES,2026-08-24 09:57
0150,서울역(1),승강기)에스컬레이터-서울(1)역 상행(9-3) 3호기,B2-B1,"시청 방면9-3,남영 방면2-3",보수중,ES,2026-08-25 09:57
0153,종로3가(1),승강기)에스컬레이터-종로3가(1) 14번출구 3호기,1F-B1,14번 출입구,보수중,ES,2026-08-25 09:57
0153,종로3가(1),승강기)에스컬레이터-종로3가(1) 14번출구 4호기,B1-1F,14번 출입구,보수중,ES,2026-08-25 09:57
0157,제기동,승강기)엘리베이터-제기동 1번 출구측 외부#1,B1-1F,1번 출입구,보수중,EV,2026-08-25 09:57
0216,잠실(2),승강기)에스컬레이터-잠실 1번출구 하행3,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
0216,잠실(2),승강기)에스컬레이터-잠실 2번출구 상행6,B1-1F,2번 출입구,보수중,ES,2026-08-25 09:57
0221,역삼,승강기)에스컬레이터-역삼 외부 1호기,1F-B1,"대합실(1,2,5,6,7,8번 출입구 방면)",보수중,ES,2026-08-25 09:57
0226,사당(2),승강기)에스컬레이터-사당(2) 내선(3-3) 6호기,B2-B1,낙성대 방면3-3,보수중,ES,2026-08-25 09:57
0234,신도림(2),승강기)엘리베이터-신도림 2번 출구측 외부#2,B1-1F,3번 출입구,보수중,EV,2026-08-25 09:57
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 21호기,B1-B2,환승통로(경부선 방면),보수중,ES,2026-08-25 09:57
0336,학여울,승강기)엘리베이터-학여울 하행 6-1 내부#2,B5-B4,대청 방면6-1,보수중,EV,2026-08-25 09:57
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 8번 출구 21호기,1F-B2,8번 출입구,보수중,ES,2026-08-25 09:57
0341,경찰병원,승강기)에스컬레이터-경찰병원 1번출구 13호기,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
0342,오금(3),승강기)에스컬레이터-오금 1번출구 13호기,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
0342,오금(3),승강기)에스컬레이터-오금 1번출구 14호기,B1-1F,1번 출입구,보수중,ES,2026-08-25 09:57
0342,오금(3),승강기)에스컬레이터-오금(3) 환승 11호기,B1-B2,환승통로(5호선 방면),보수중,ES,2026-08-25 09:57
0420,혜화,승강기)에스컬레이터-혜화 1번출구 하행1,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
0430,이촌(4),승강기)에스컬레이터-이촌 1번출구 상행2,B1-1F,1번 출입구,보수중,ES,2026-08-25 09:57
0430,이촌(4),승강기)에스컬레이터-이촌 1번출구 하행1,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
2518,화곡,승강기)에스컬레이터-화곡 외부3,B1-1F,3번 출입구,보수중,ES,2026-08-25 09:57
2519,까치산(5),승강기)에스컬레이터-까치산 내부6,B1-B5,화곡 방면7-3,보수중,ES,2026-08-25 09:57
2521,목동,승강기)엘리베이터-목동 내부2,B1-B2,오목교 방면4-4,보수중,EV,2026-08-25 09:57
2524,영등포구청(5),승강기)에스컬레이터-영등포구청 내부5,B1-B4,환승통로(2호선 방면),보수중,ES,2026-08-25 09:57
2527,여의도(5),승강기)에스컬레이터-여의도 내부3,B3-B1,대합실,보수중,ES,2026-08-25 09:57
2529,마포,승강기)에스컬레이터-마포 외부9,B1-1F,3번 출입구,보수중,ES,2026-08-25 09:57
2531,애오개,승강기)에스컬레이터-애오개 내부4,B1-B3,대합실,보수중,ES,2026-08-25 09:57
2531,애오개,승강기)엘리베이터-애오개 내부3,B1-B3,대합실,보수중,EV,2026-08-25 09:57
2535,종로3가(5),승강기)에스컬레이터-종로3가(5) 내부 1호기,B5-B3,"광화문 방면1-1, 을지로4가 방면8-4",보수중,ES,2026-08-25 09:57
2535,종로3가(5),승강기)에스컬레이터-종로3가(5) 내부 7호기,B4-B3,환승통로(광화문 방면8-4 을지로4가 방면1-1),보수중,ES,2026-08-25 09:57
2535,종로3가(5),승강기)에스컬레이터-종로3가(5) 내부 8호기,B4-B3,환승통로(광화문 방면8-4 을지로4가 방면1-1),보수중,ES,2026-08-25 09:57
2540,행당,승강기)에스컬레이터-행당 외부7,B1-1F,4번 출입구,보수중,ES,2026-08-25 09:57
2544,장한평,승강기)엘리베이터-장한평 내부1,B2-B3,"답십리 방면4-2, 군자 방면5-2",보수중,EV,2026-08-25 09:57
2545,군자(5),승강기)에스컬레이터-군자 외부3,B1-1F,4번 출입구,보수중,ES,2026-08-25 09:57
2546,아차산,승강기)에스컬레이터-아차산 외부2,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
2546,아차산,승강기)에스컬레이터-아차산 외부7,B1-1F,2번 출입구,보수중,ES,2026-08-25 09:57
2547,광나루,승강기)에스컬레이터-광나루 외부1,1F-BM1,4번 출입구,보수중,ES,2026-08-25 09:57
2548,천호(5),승강기)에스컬레이터-천호(5) 외부12,1F-B1,5번 출입구,보수중,ES,2026-08-25 09:57
2553,고덕,승강기)엘리베이터-고덕 외부3,B1-1F,2번 출입구(역사 화장실 앞),보수중,EV,2026-08-25 09:57
2555,둔촌동,승강기)에스컬레이터-둔촌동 2번 출입구 7호기,1F-B1,2번 출입구,보수중,ES,2026-08-25 09:57
2557,방이,승강기)엘리베이터-방이 외부4,B1-1F,1번 출입구,보수중,EV,2026-08-25 09:57
2558,오금(5),승강기)에스컬레이터-오금(5) 내부 6호기,B3-B2,환승통로(개롱 방면1-3),보수중,ES,2026-08-25 09:57
2558,오금(5),승강기)엘리베이터-오금(5) 내부2,B1-B2,개롱 방면5-1,보수중,EV,2026-08-25 09:57
2561,마천,승강기)에스컬레이터-마천역 1번 출입구 5호기,1F-B1,1번 출입구,보수중,ES,2026-08-25 09:57
2565,하남시청,승강기)에스컬레이터-하남시청역 내부 24호기,1F-B1,5번 출입구,보수중,ES,2026-08-25 09:57
2620,월드컵경기장,승강기)에스컬레이터-월드컵경기장 외부6,1F-B1,2번 출입구,보수중,ES,2026-08-25 09:57
2633,버티고개,승강기)엘리베이터-버티고개 내부1,B3-B4,대합실(경사형),보수중,EV,2026-08-25 09:57
2634,약수(6),승강기)엘리베이터-약수(6) 내부4,B1-B2,환승통로,보수중,EV,2026-08-25 09:57
2637,동묘앞(6),승강기)에스컬레이터-동묘앞(6) 내부4,B3-B2,대합실,보수중,ES,2026-08-25 09:57
2641,고려대,승강기)에스컬레이터-고려대 내부11,B4-B3,월곡 방면6-1,보수중,ES,2026-08-25 09:57
2642,월곡,승강기)에스컬레이터-월곡 내부8,B2-B3,고려대 방면3-4,보수중,ES,2026-08-25 09:57
2645,석계(6),승강기)에스컬레이터-석계(6) 외부13,1F-B1,2번 출입구,보수중,ES,2026-08-25 09:57
2713,수락산,승강기)엘리베이터-수락산 외부1,B2-1F,1번 출입구,보수중,EV,2026-08-25 09:57
2714,마들,승강기)에스컬레이터-마들 내부 1호기,B1-B2,"대합실(B2, 화장실 측)",보수중,ES,2026-08-25 09:57
2720,먹골,승강기)에스컬레이터-먹골 2번 출입구 외부 1호기,1F-B1,2번 출입구,보수중,ES,2026-08-25 09:57
2729,건대입구(7),승강기)에스컬레이터-건대입구(7) 내부 4호기,2F-FM1,"환승통로(2호선 E/S #1,2 상부)",보수중,ES,2026-08-25 09:57
2733,학동,승강기)에스컬레이터-학동 내부 3호기,B1-B2,6~8번 출입구 방면 통로,보수중,ES,2026-08-25 09:57
2734,논현,승강기)에스컬레이터-논현 외부 3번 출입구 17호기,BM1-1F,5번 출입구,보수중,ES,2026-08-25 09:57
2736,고속터미널(7),승강기)에스컬레이터-고속터미널(7) 내부 18호기,BM1-BM2,3번 출입구,보수중,ES,2026-08-25 09:57
2736,고속터미널(7),승강기)에스컬레이터-고속터미널(7) 내부 3호기,B3-B2,내방 방면7-1,보수중,ES,2026-08-25 09:57
2736,고속터미널(7),승강기)엘리베이터-고속터미널(7) 내부2,B3-B2,내방 방면6-2,보수중,EV,2026-08-25 09:57
2738,이수(7),승강기)에스컬레이터-이수(7) 12번 출입구 21호기,B1-1F,12번 출입구,보수중,ES,2026-08-25 09:57
2740,숭실대입구,승강기)에스컬레이터-숭실대입구 4번 출입구 외부 10호기,1F-B1,4번 출입구,보수중,ES,2026-08-25 09:57
2743,신대방삼거리,승강기)에스컬레이터-신대방삼거리 내부 11호기,B3-B2,보라매 방면3-4,보수중,ES,2026-08-25 09:57
2748,가산디지털단지(7),승강기)에스컬레이터-가산디지털단지(7) 8번 출입구 18호기,BM1-1F,8번 출입구,보수중,ES,2026-08-25 09:57
2810,암사역사공원,승강기)엘리베이터-암사역사공원 1번출입구 3호기,B1-1F,1번 출입구,보수중,EV,2026-08-25 09:57
2826,수진,승강기)엘리베이터-수진 외부 3호기,B1-1F,3번 출입구,보수중,EV,2026-08-25 09:57
0227,낙성대,승강기)에스컬레이터-낙성대 1번출구 하행3,1F-B1,1번 출입구,보수중,ES,2026-08-26 09:58
0235,문래,승강기)에스컬레이터-문래 1번출구 하행1,1F-B1,1번 출입구,보수중,ES,2026-08-26 09:58
0312,불광(3),승강기)에스컬레이터-불광(3) 5번출구 상행2,B1-1F,5번 출입구,보수중,ES,2026-08-26 09:58
0319,종로3가(3),승강기)엘리베이터-종로3가(3) 섬식(상) 4-4 내부#1,B4-B2,"안국 방면4-3, 을지로3가 방면7-1",보수중,EV,2026-08-26 09:58
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 9호기,B3-B4,경찰병원 방면3-2,보수중,ES,2026-08-26 09:58
0342,오금(3),승강기)에스컬레이터-오금(3) 내부 9호기,B2-B3,오금 방면9-3,보수중,ES,2026-08-26 09:58
2526,신길(5),승강기)에스컬레이터-신길 3번 출입구 1호기,B3-1F,3번 출입구,보수중,ES,2026-08-26 09:58
2532,충정로(5),승강기)엘리베이터-충정로 외부2,B1-1F,8번 출입구,보수중,EV,2026-08-26 09:58
2534,광화문,승강기)에스컬레이터-광화문 내부2,B2-B3,"서대문 방면1-1, 종로3가 방면8-4",보수중,ES,2026-08-26 09:58
2539,신금호,승강기)에스컬레이터-신금호 내부5,B2-B1,고객안전실 측(지하2층),보수중,ES,2026-08-26 09:58
2561,마천,승강기)엘리베이터-마천역 1번출입구 3호기,1F-B1,1번 출입구,보수중,EV,2026-08-26 09:58
2563,미사,승강기)에스컬레이터-미사 내부 14호기,1F-B1,5번 출입구,보수중,ES,2026-08-26 09:58
2714,마들,승강기)에스컬레이터-마들 내부 8호기,B1-B2,개집표기 앞(B2),보수중,ES,2026-08-26 09:58
0150,서울역(1),승강기)엘리베이터-서울(1)역 2번 출구측 외부#1,B1-1F,2번 출입구,보수중,EV,2026-08-27 15:49
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 시청방향(5-4) 4호기,B2-B1,동대문 방면5-4,보수중,ES,2026-08-27 15:49
0213,구의,승강기)에스컬레이터-구의 2번출구 하행5,1F-2F,2번 출입구,보수중,ES,2026-08-27 15:49
0221,역삼,승강기)에스컬레이터-역삼 외부 4호기,B1-1F,"대합실(1,2,5,6,7,8번 출입구 방면)",보수중,ES,2026-08-27 15:49
0224,서초,승강기)에스컬레이터-서초 4번출구 하행 5,1F-B1,4번 출입구,보수중,ES,2026-08-27 15:49
0229,봉천,승강기)엘리베이터-봉천 4번 출구측 외부#1,B1-1F,4번 출입구,보수중,EV,2026-08-27 15:49
0233,대림(2),승강기)엘리베이터-대림 내선 8-3 내부#2,1F-2F,신도림 방면 8-3,보수중,EV,2026-08-27 15:49
0235,문래,승강기)엘리베이터-문래 1번 출구측 외부#2,B1-1F,1번 출입구,보수중,EV,2026-08-27 15:49
0235,문래,승강기)엘리베이터-문래 내선 4-1 내부#2,B2-B1,영등포구청 방면4-1,보수중,EV,2026-08-27 15:49
0241,이대,승강기)에스컬레이터-이대 내부 2호기,B3-B2,"신촌 방면2-2, 아현 방면9-3",보수중,ES,2026-08-27 15:49
0313,녹번,승강기)엘리베이터-녹번 3번 출구측 외부#1,B1-1F,3번 출입구,보수중,EV,2026-08-27 15:49
0316,독립문,승강기)에스컬레이터-독립문 4번 출입구 8호기,B1-1F,4번 출입구,보수중,ES,2026-08-27 15:49
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 17호기,B1-B2,환승통로(경부선 방면),보수중,ES,2026-08-27 15:49
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 22호기,B2-B1,환승통로(경부선 방면),보수중,ES,2026-08-27 15:49
0329,고속터미널(3),승강기)에스컬레이터-고속터미널 내부 23호기,B1-B2,환승통로(경부선 방면),보수중,ES,2026-08-27 15:49
0334,도곡(3),승강기)에스컬레이터-도곡 내부 4호기,B4-B2,매봉 방면7-4,보수중,ES,2026-08-27 15:49
0339,수서(3),승강기)에스컬레이터-수서 6번출구 5호기,1F-B1,6번 출입구,보수중,ES,2026-08-27 15:49
0339,수서(3),승강기)에스컬레이터-수서 6번출구 6호기,B1-1F,6번 출입구,보수중,ES,2026-08-27 15:49
0340,가락시장(3),승강기)에스컬레이터-가락시장(3) 내부 5호기,B3-B4,수서 방면8-3,보수중,ES,2026-08-27 15:49
0341,경찰병원,승강기)에스컬레이터-경찰병원 승강장(9-4) 12호기,B2-B1,오금 방면9-4,보수중,ES,2026-08-27 15:49
0411,노원(4),승강기)에스컬레이터-노원(4) 1번출구 2호기,1F-2F,1번 출입구,보수중,ES,2026-08-27 15:49
0420,혜화,승강기)에스컬레이터-혜화 3번출구 상행4,B1-1F,3번 출입구,보수중,ES,2026-08-27 15:49
0423,충무로(4),승강기)에스컬레이터-충무로(4) 내부 9호기,B1-B2,대합실(동대문역사문화공원 방면4-2),보수중,ES,2026-08-27 15:49
0425,회현,승강기)에스컬레이터-회현 5,B2-B4,"서울역 방면1-4,명동 방면9-4",보수중,ES,2026-08-27 15:49
2513,김포공항(5),승강기)에스컬레이터-김포공항 내부6,B3-B2,개화산 방면5-4,보수중,ES,2026-08-27 15:49
2519,까치산(5),승강기)에스컬레이터-까치산 내부5,B5-B1,화곡 방면7-3,보수중,ES,2026-08-27 15:49
2519,까치산(5),승강기)에스컬레이터-까치산 내부7,B5-B1,신정 방면2-2,보수중,ES,2026-08-27 15:49
2521,목동,승강기)에스컬레이터-목동 외부1,B1-1F,1번 출입구,보수중,ES,2026-08-27 15:49
2526,신길(5),승강기)엘리베이터-신길 내부 2호기,B4-B3,여의도 방면4-2,보수중,EV,2026-08-27 15:49
2534,광화문,승강기)에스컬레이터-광화문 내부1,B3-B2,"서대문 방면1-1, 종로3가 방면8-4",보수중,ES,2026-08-27 15:49
2535,종로3가(5),승강기)에스컬레이터-종로3가(5) 내부 3호기,B3-B1,"대합실(4,5번 출입구 사이)",보수중,ES,2026-08-27 15:49
2535,종로3가(5),승강기)에스컬레이터-종로3가(5) 내부 5호기,B3-B4,환승통로(광화문 방면8-4 을지로4가 방면1-1),보수중,ES,2026-08-27 15:49
2539,신금호,승강기)엘리베이터-신금호 내부2,B2-B8,"청구 방면1-2, 행당 방면8-3",보수중,EV,2026-08-27 15:49
2543,답십리,승강기)에스컬레이터-답십리 외부3,1F-BM1,5번 출입구,보수중,ES,2026-08-27 15:49
2546,아차산,승강기)엘리베이터-아차산 외부3,B1-1F,3번 출입구,보수중,EV,2026-08-27 15:49
2549,강동,승강기)에스컬레이터-강동 내부 6호기,B4-B3,천호 방면8-4,보수중,ES,2026-08-27 15:49
2554,상일동,승강기)에스컬레이터-상일동 7번 출입구 외부 16호기,1F-B1,7번 출입구,보수중,ES,2026-08-27 15:49
2557,방이,승강기)엘리베이터-방이 외부3,B1-1F,3번 출입구,보수중,EV,2026-08-27 15:49
2559,개롱,승강기)에스컬레이터-개롱 외부1,1F-B1,3번 출입구,보수중,ES,2026-08-27 15:49
2559,개롱,승강기)에스컬레이터-개롱 외부2,B1-1F,3번 출입구,보수중,ES,2026-08-27 15:49
2561,마천,승강기)엘리베이터-마천역 내부 1호기,B4-B2,마천 방면5-2,보수중,EV,2026-08-27 15:49
2566,하남검단산,승강기)엘리베이터-하남검단산역 1번 출입구 외부 3호기,B1-1F,"1,2번 출입구 사이",보수중,EV,2026-08-27 15:49
2616,구산,승강기)에스컬레이터-구산 내부2,B1-B4,응암 방면5-4,보수중,ES,2026-08-27 15:49
2616,구산,승강기)엘리베이터-구산 외부1,B1-1F,4번 출입구,보수중,EV,2026-08-27 15:49
2617,새절,승강기)에스컬레이터-새절 내부2,B1-B2,응암 방면3-3,보수중,ES,2026-08-27 15:49
2624,상수,승강기)에스컬레이터-상수 외부10,BM1-1F,3번 출입구,보수중,ES,2026-08-27 15:49
2626,대흥,승강기)에스컬레이터-대흥 외부6,1F-B1,1번 출입구,보수중,ES,2026-08-27 15:49
2629,삼각지(전쟁기념관)(6),승강기)에스컬레이터-삼각지(6) 내부 3호기,B3-B1,대합실,보수중,ES,2026-08-27 15:49
2629,삼각지(전쟁기념관)(6),승강기)에스컬레이터-삼각지(6) 내부 4호기,B1-B3,대합실,보수중,ES,2026-08-27 15:49
2630,녹사평,승강기)에스컬레이터-녹사평 내부1,B4-B5,"삼각지 방면3-3, 이태원 방면6-2",보수중,ES,2026-08-27 15:49
